f/MHz,AbsorbSpectrum
4.969199999999999839e+00,3.040000000000000036e+00
4.969400000000000261e+00,2.640000000000000124e+00
4.969599999999999795e+00,2.640000000000000124e+00
4.969800000000000217e+00,3.040000000000000036e+00
4.970000000000000639e+00,3.040000000000000036e+00
4.970200000000000173e+00,2.720000000000000195e+00
4.970400000000000595e+00,3.040000000000000036e+00
4.970600000000000129e+00,2.720000000000000195e+00
4.970800000000000551e+00,2.959999999999999964e+00
4.971000000000000085e+00,2.640000000000000124e+00
4.971200000000000507e+00,2.640000000000000124e+00
4.971400000000000041e+00,2.959999999999999964e+00
4.971600000000000463e+00,2.640000000000000124e+00
4.971799999999999997e+00,2.959999999999999964e+00
4.972000000000000419e+00,2.640000000000000124e+00
4.972199999999999953e+00,2.959999999999999964e+00
4.972400000000000375e+00,2.959999999999999964e+00
4.972599999999999909e+00,2.640000000000000124e+00
4.972800000000000331e+00,2.959999999999999964e+00
4.972999999999999865e+00,2.640000000000000124e+00
4.973200000000000287e+00,2.959999999999999964e+00
4.973399999999999821e+00,2.640000000000000124e+00
4.973600000000000243e+00,2.959999999999999964e+00
4.973799999999999777e+00,2.640000000000000124e+00
4.974000000000000199e+00,2.560000000000000053e+00
4.974200000000000621e+00,2.959999999999999964e+00
4.974400000000000155e+00,2.560000000000000053e+00
4.974600000000000577e+00,2.879999999999999893e+00
4.974800000000000111e+00,2.799999999999999822e+00
4.975000000000000533e+00,2.479999999999999982e+00
4.975200000000000067e+00,2.720000000000000195e+00
4.975400000000000489e+00,2.399999999999999911e+00
4.975600000000000023e+00,2.640000000000000124e+00
4.975800000000000445e+00,2.319999999999999840e+00
4.975999999999999979e+00,2.560000000000000053e+00
4.976200000000000401e+00,2.160000000000000142e+00
4.976399999999999935e+00,2.479999999999999982e+00
4.976600000000000357e+00,2.080000000000000071e+00
4.976799999999999891e+00,2.319999999999999840e+00
4.977000000000000313e+00,2.000000000000000000e+00
4.977199999999999847e+00,2.240000000000000213e+00
4.977400000000000269e+00,2.000000000000000000e+00
4.977599999999999802e+00,2.000000000000000000e+00
4.977800000000000225e+00,2.240000000000000213e+00
4.977999999999999758e+00,2.000000000000000000e+00
4.978200000000000180e+00,2.240000000000000213e+00
4.978400000000000603e+00,2.000000000000000000e+00
4.978600000000000136e+00,2.240000000000000213e+00
4.978800000000000558e+00,2.000000000000000000e+00
4.979000000000000092e+00,2.240000000000000213e+00
4.979200000000000514e+00,2.240000000000000213e+00
4.979400000000000048e+00,2.000000000000000000e+00
4.979600000000000470e+00,2.240000000000000213e+00
4.979800000000000004e+00,2.000000000000000000e+00
4.980000000000000426e+00,2.000000000000000000e+00
4.980199999999999960e+00,2.240000000000000213e+00
4.980400000000000382e+00,2.240000000000000213e+00
4.980599999999999916e+00,2.000000000000000000e+00
4.980800000000000338e+00,2.240000000000000213e+00
4.980999999999999872e+00,2.000000000000000000e+00
4.981200000000000294e+00,2.240000000000000213e+00
4.981399999999999828e+00,1.919999999999999929e+00
4.981600000000000250e+00,2.240000000000000213e+00
4.981799999999999784e+00,1.919999999999999929e+00
4.982000000000000206e+00,2.160000000000000142e+00
4.982200000000000628e+00,1.760000000000000009e+00
4.982400000000000162e+00,2.080000000000000071e+00
4.982600000000000584e+00,1.679999999999999938e+00
4.982800000000000118e+00,1.919999999999999929e+00
4.983000000000000540e+00,1.520000000000000018e+00
4.983200000000000074e+00,1.840000000000000080e+00
4.983400000000000496e+00,1.439999999999999947e+00
4.983600000000000030e+00,1.679999999999999938e+00
4.983800000000000452e+00,1.199999999999999956e+00
4.983999999999999986e+00,1.439999999999999947e+00
4.984200000000000408e+00,1.120000000000000107e+00
4.984399999999999942e+00,1.280000000000000027e+00
4.984600000000000364e+00,8.800000000000000044e-01
4.984799999999999898e+00,1.120000000000000107e+00
4.985000000000000320e+00,7.199999999999999734e-01
4.985199999999999854e+00,9.599999999999999645e-01
4.985400000000000276e+00,6.400000000000000133e-01
4.985599999999999810e+00,6.400000000000000133e-01
4.985800000000000232e+00,9.599999999999999645e-01
4.986000000000000654e+00,7.199999999999999734e-01
4.986200000000000188e+00,9.599999999999999645e-01
4.986400000000000610e+00,7.199999999999999734e-01
4.986600000000000144e+00,9.599999999999999645e-01
4.986800000000000566e+00,7.199999999999999734e-01
4.987000000000000099e+00,1.040000000000000036e+00
4.987200000000000522e+00,7.199999999999999734e-01
4.987400000000000055e+00,1.040000000000000036e+00
4.987600000000000477e+00,1.040000000000000036e+00
4.987800000000000011e+00,7.199999999999999734e-01
4.988000000000000433e+00,7.199999999999999734e-01
4.988199999999999967e+00,1.040000000000000036e+00
4.988400000000000389e+00,7.199999999999999734e-01
4.988599999999999923e+00,1.040000000000000036e+00
4.988800000000000345e+00,7.199999999999999734e-01
4.988999999999999879e+00,1.040000000000000036e+00
4.989200000000000301e+00,9.599999999999999645e-01
4.989399999999999835e+00,7.199999999999999734e-01
4.989600000000000257e+00,9.599999999999999645e-01
4.989799999999999791e+00,6.400000000000000133e-01
4.990000000000000213e+00,6.400000000000000133e-01
4.990200000000000635e+00,9.599999999999999645e-01
4.990400000000000169e+00,8.000000000000000444e-01
4.990600000000000591e+00,4.000000000000000222e-01
4.990800000000000125e+00,6.400000000000000133e-01
4.991000000000000547e+00,1.600000000000000033e-01
4.991200000000000081e+00,4.000000000000000222e-01
4.991400000000000503e+00,-2.399999999999999911e-01
4.991600000000000037e+00,-8.000000000000000167e-02
4.991800000000000459e+00,-6.400000000000000133e-01
4.991999999999999993e+00,-4.799999999999999822e-01
4.992200000000000415e+00,-1.040000000000000036e+00
4.992399999999999949e+00,-8.000000000000000444e-01
4.992600000000000371e+00,-1.120000000000000107e+00
4.992799999999999905e+00,-8.800000000000000044e-01
4.993000000000000327e+00,-1.280000000000000027e+00
4.993199999999999861e+00,-1.280000000000000027e+00
4.993400000000000283e+00,-8.800000000000000044e-01
4.993599999999999817e+00,-8.800000000000000044e-01
4.993800000000000239e+00,-1.199999999999999956e+00
4.993999999999999773e+00,-1.199999999999999956e+00
4.994200000000000195e+00,-8.000000000000000444e-01
4.994400000000000617e+00,-8.000000000000000444e-01
4.994600000000000151e+00,-1.120000000000000107e+00
4.994800000000000573e+00,-8.800000000000000044e-01
4.995000000000000107e+00,-1.199999999999999956e+00
4.995200000000000529e+00,-8.800000000000000044e-01
4.995400000000000063e+00,-1.199999999999999956e+00
4.995600000000000485e+00,-1.280000000000000027e+00
4.995800000000000018e+00,-8.800000000000000044e-01
4.996000000000000441e+00,-9.599999999999999645e-01
4.996199999999999974e+00,-1.280000000000000027e+00
4.996400000000000396e+00,-1.280000000000000027e+00
4.996599999999999930e+00,-9.599999999999999645e-01
4.996800000000000352e+00,-9.599999999999999645e-01
4.996999999999999886e+00,-1.280000000000000027e+00
4.997200000000000308e+00,-1.280000000000000027e+00
4.997399999999999842e+00,-9.599999999999999645e-01
4.997600000000000264e+00,-1.360000000000000098e+00
4.997799999999999798e+00,-9.599999999999999645e-01
4.998000000000000220e+00,-1.360000000000000098e+00
4.998200000000000642e+00,-9.599999999999999645e-01
4.998400000000000176e+00,-1.120000000000000107e+00
4.998600000000000598e+00,-1.439999999999999947e+00
4.998800000000000132e+00,-1.199999999999999956e+00
4.999000000000000554e+00,-1.520000000000000018e+00
4.999200000000000088e+00,-1.439999999999999947e+00
4.999400000000000510e+00,-2.160000000000000142e+00
4.999600000000000044e+00,-2.000000000000000000e+00
4.999800000000000466e+00,-3.200000000000000178e+00
5.000000000000000000e+00,-3.200000000000000178e+00
5.000200000000000422e+00,-3.919999999999999929e+00
5.000399999999999956e+00,-3.839999999999999858e+00
5.000600000000000378e+00,-4.240000000000000213e+00
5.000799999999999912e+00,-4.080000000000000071e+00
5.001000000000000334e+00,-3.759999999999999787e+00
5.001199999999999868e+00,-4.000000000000000000e+00
5.001400000000000290e+00,-3.600000000000000089e+00
5.001599999999999824e+00,-3.839999999999999858e+00
5.001800000000000246e+00,-3.359999999999999876e+00
5.002000000000000668e+00,-3.520000000000000018e+00
5.002200000000000202e+00,-3.120000000000000107e+00
5.002400000000000624e+00,-3.439999999999999947e+00
5.002600000000000158e+00,-3.040000000000000036e+00
5.002800000000000580e+00,-3.040000000000000036e+00
5.003000000000000114e+00,-3.439999999999999947e+00
5.003200000000000536e+00,-3.279999999999999805e+00
5.003400000000000070e+00,-3.759999999999999787e+00
5.003600000000000492e+00,-3.439999999999999947e+00
5.003800000000000026e+00,-3.839999999999999858e+00
5.004000000000000448e+00,-3.520000000000000018e+00
5.004199999999999982e+00,-3.919999999999999929e+00
5.004400000000000404e+00,-3.839999999999999858e+00
5.004599999999999937e+00,-3.439999999999999947e+00
5.004800000000000360e+00,-3.680000000000000160e+00
5.004999999999999893e+00,-3.279999999999999805e+00
5.005200000000000315e+00,-3.520000000000000018e+00
5.005399999999999849e+00,-3.120000000000000107e+00
5.005600000000000271e+00,-3.120000000000000107e+00
5.005799999999999805e+00,-3.520000000000000018e+00
5.006000000000000227e+00,-3.200000000000000178e+00
5.006200000000000649e+00,-3.839999999999999858e+00
5.006400000000000183e+00,-3.600000000000000089e+00
5.006600000000000605e+00,-4.000000000000000000e+00
5.006800000000000139e+00,-3.680000000000000160e+00
5.007000000000000561e+00,-4.000000000000000000e+00
5.007200000000000095e+00,-3.680000000000000160e+00
5.007400000000000517e+00,-3.919999999999999929e+00
5.007600000000000051e+00,-3.919999999999999929e+00
5.007800000000000473e+00,-3.520000000000000018e+00
5.008000000000000007e+00,-3.919999999999999929e+00
5.008200000000000429e+00,-3.520000000000000018e+00
5.008399999999999963e+00,-3.839999999999999858e+00
5.008600000000000385e+00,-3.359999999999999876e+00
5.008799999999999919e+00,-3.680000000000000160e+00
5.009000000000000341e+00,-3.279999999999999805e+00
5.009199999999999875e+00,-3.520000000000000018e+00
5.009400000000000297e+00,-3.040000000000000036e+00
5.009599999999999831e+00,-3.359999999999999876e+00
5.009800000000000253e+00,-2.959999999999999964e+00
5.009999999999999787e+00,-3.200000000000000178e+00
5.010200000000000209e+00,-2.879999999999999893e+00
5.010400000000000631e+00,-3.040000000000000036e+00
5.010600000000000165e+00,-2.799999999999999822e+00
5.010800000000000587e+00,-2.799999999999999822e+00
5.011000000000000121e+00,-3.040000000000000036e+00
5.011200000000000543e+00,-3.040000000000000036e+00
5.011400000000000077e+00,-2.799999999999999822e+00
5.011600000000000499e+00,-2.799999999999999822e+00
5.011800000000000033e+00,-3.040000000000000036e+00
5.012000000000000455e+00,-3.040000000000000036e+00
5.012199999999999989e+00,-2.640000000000000124e+00
5.012400000000000411e+00,-2.959999999999999964e+00
5.012599999999999945e+00,-2.640000000000000124e+00
5.012800000000000367e+00,-2.560000000000000053e+00
5.012999999999999901e+00,-2.879999999999999893e+00
5.013200000000000323e+00,-2.799999999999999822e+00
5.013399999999999856e+00,-2.479999999999999982e+00
5.013600000000000279e+00,-2.799999999999999822e+00
5.013799999999999812e+00,-2.479999999999999982e+00
5.014000000000000234e+00,-2.479999999999999982e+00
5.014200000000000657e+00,-2.879999999999999893e+00
5.014400000000000190e+00,-2.879999999999999893e+00
5.014600000000000612e+00,-2.479999999999999982e+00
5.014800000000000146e+00,-2.799999999999999822e+00
5.015000000000000568e+00,-2.479999999999999982e+00
5.015200000000000102e+00,-2.479999999999999982e+00
5.015400000000000524e+00,-2.959999999999999964e+00
5.015600000000000058e+00,-2.720000000000000195e+00
5.015800000000000480e+00,-3.439999999999999947e+00
5.016000000000000014e+00,-3.279999999999999805e+00
5.016200000000000436e+00,-3.839999999999999858e+00
5.016399999999999970e+00,-3.839999999999999858e+00
5.016600000000000392e+00,-3.439999999999999947e+00
5.016799999999999926e+00,-3.759999999999999787e+00
5.017000000000000348e+00,-3.359999999999999876e+00
5.017199999999999882e+00,-3.600000000000000089e+00
5.017400000000000304e+00,-3.120000000000000107e+00
5.017599999999999838e+00,-3.439999999999999947e+00
5.017800000000000260e+00,-2.959999999999999964e+00
5.018000000000000682e+00,-3.200000000000000178e+00
5.018200000000000216e+00,-2.799999999999999822e+00
5.018400000000000638e+00,-2.799999999999999822e+00
5.018600000000000172e+00,-3.040000000000000036e+00
5.018800000000000594e+00,-2.799999999999999822e+00
5.019000000000000128e+00,-3.120000000000000107e+00
5.019200000000000550e+00,-2.879999999999999893e+00
5.019400000000000084e+00,-3.200000000000000178e+00
5.019600000000000506e+00,-3.200000000000000178e+00
5.019800000000000040e+00,-2.959999999999999964e+00
5.020000000000000462e+00,-3.200000000000000178e+00
5.020199999999999996e+00,-2.879999999999999893e+00
5.020400000000000418e+00,-3.200000000000000178e+00
5.020599999999999952e+00,-2.799999999999999822e+00
5.020800000000000374e+00,-3.040000000000000036e+00
5.020999999999999908e+00,-2.560000000000000053e+00
5.021200000000000330e+00,-2.879999999999999893e+00
5.021399999999999864e+00,-2.479999999999999982e+00
5.021600000000000286e+00,-2.799999999999999822e+00
5.021799999999999820e+00,-2.479999999999999982e+00
5.022000000000000242e+00,-2.560000000000000053e+00
5.022200000000000664e+00,-3.120000000000000107e+00
5.022400000000000198e+00,-2.879999999999999893e+00
5.022600000000000620e+00,-3.200000000000000178e+00
5.022800000000000153e+00,-3.200000000000000178e+00
5.023000000000000576e+00,-2.959999999999999964e+00
5.023200000000000109e+00,-3.200000000000000178e+00
5.023400000000000531e+00,-2.799999999999999822e+00
5.023600000000000065e+00,-3.120000000000000107e+00
5.023800000000000487e+00,-2.640000000000000124e+00
5.024000000000000021e+00,-2.959999999999999964e+00
5.024200000000000443e+00,-2.479999999999999982e+00
5.024399999999999977e+00,-2.720000000000000195e+00
5.024600000000000399e+00,-2.399999999999999911e+00
5.024799999999999933e+00,-2.640000000000000124e+00
5.025000000000000355e+00,-2.160000000000000142e+00
5.025199999999999889e+00,-2.479999999999999982e+00
5.025400000000000311e+00,-2.080000000000000071e+00
5.025599999999999845e+00,-2.399999999999999911e+00
5.025800000000000267e+00,-2.000000000000000000e+00
5.025999999999999801e+00,-2.240000000000000213e+00
5.026200000000000223e+00,-1.919999999999999929e+00
5.026400000000000645e+00,-2.240000000000000213e+00
5.026600000000000179e+00,-1.840000000000000080e+00
5.026800000000000601e+00,-1.840000000000000080e+00
5.027000000000000135e+00,-2.160000000000000142e+00
5.027200000000000557e+00,-2.160000000000000142e+00
5.027400000000000091e+00,-1.760000000000000009e+00
5.027600000000000513e+00,-1.760000000000000009e+00
5.027800000000000047e+00,-2.160000000000000142e+00
5.028000000000000469e+00,-1.760000000000000009e+00
5.028200000000000003e+00,-2.160000000000000142e+00
5.028400000000000425e+00,-2.080000000000000071e+00
5.028599999999999959e+00,-1.679999999999999938e+00
5.028800000000000381e+00,-2.080000000000000071e+00
5.028999999999999915e+00,-1.679999999999999938e+00
5.029200000000000337e+00,-1.919999999999999929e+00
5.029399999999999871e+00,-1.679999999999999938e+00
5.029600000000000293e+00,-1.919999999999999929e+00
5.029799999999999827e+00,-1.600000000000000089e+00
5.030000000000000249e+00,-1.600000000000000089e+00
5.030200000000000671e+00,-1.919999999999999929e+00
5.030400000000000205e+00,-1.840000000000000080e+00
5.030600000000000627e+00,-1.520000000000000018e+00
5.030800000000000161e+00,-1.520000000000000018e+00
5.031000000000000583e+00,-1.760000000000000009e+00
5.031200000000000117e+00,-1.520000000000000018e+00
5.031400000000000539e+00,-1.840000000000000080e+00
5.031600000000000072e+00,-1.520000000000000018e+00
5.031800000000000495e+00,-2.080000000000000071e+00
5.032000000000000028e+00,-1.760000000000000009e+00
5.032200000000000450e+00,-2.319999999999999840e+00
5.032399999999999984e+00,-2.080000000000000071e+00
5.032600000000000406e+00,-2.560000000000000053e+00
5.032799999999999940e+00,-2.560000000000000053e+00
5.033000000000000362e+00,-2.160000000000000142e+00
5.033199999999999896e+00,-2.399999999999999911e+00
5.033400000000000318e+00,-2.000000000000000000e+00
5.033599999999999852e+00,-2.240000000000000213e+00
5.033800000000000274e+00,-1.760000000000000009e+00
5.034000000000000696e+00,-2.160000000000000142e+00
5.034200000000000230e+00,-1.760000000000000009e+00
5.034400000000000652e+00,-1.679999999999999938e+00
5.034600000000000186e+00,-2.080000000000000071e+00
5.034800000000000608e+00,-1.679999999999999938e+00
5.035000000000000142e+00,-2.080000000000000071e+00
5.035200000000000564e+00,-1.679999999999999938e+00
5.035400000000000098e+00,-2.000000000000000000e+00
5.035600000000000520e+00,-1.919999999999999929e+00
5.035800000000000054e+00,-1.600000000000000089e+00
5.036000000000000476e+00,-1.919999999999999929e+00
5.036200000000000010e+00,-1.520000000000000018e+00
5.036400000000000432e+00,-1.760000000000000009e+00
5.036599999999999966e+00,-1.360000000000000098e+00
5.036800000000000388e+00,-1.760000000000000009e+00
5.036999999999999922e+00,-1.280000000000000027e+00
5.037200000000000344e+00,-1.520000000000000018e+00
5.037399999999999878e+00,-1.199999999999999956e+00
5.037600000000000300e+00,-1.439999999999999947e+00
5.037799999999999834e+00,-1.120000000000000107e+00
5.038000000000000256e+00,-1.199999999999999956e+00
5.038200000000000678e+00,-1.679999999999999938e+00
5.038400000000000212e+00,-1.360000000000000098e+00
5.038600000000000634e+00,-1.919999999999999929e+00
5.038800000000000168e+00,-1.600000000000000089e+00
5.039000000000000590e+00,-1.919999999999999929e+00
5.039200000000000124e+00,-1.840000000000000080e+00
5.039400000000000546e+00,-1.520000000000000018e+00
5.039600000000000080e+00,-1.760000000000000009e+00
5.039800000000000502e+00,-1.280000000000000027e+00
5.040000000000000036e+00,-1.600000000000000089e+00
5.040200000000000458e+00,-1.120000000000000107e+00
5.040399999999999991e+00,-1.360000000000000098e+00
5.040600000000000414e+00,-9.599999999999999645e-01
5.040799999999999947e+00,-1.280000000000000027e+00
5.041000000000000369e+00,-8.000000000000000444e-01
5.041199999999999903e+00,-1.120000000000000107e+00
5.041400000000000325e+00,-7.199999999999999734e-01
5.041599999999999859e+00,-7.199999999999999734e-01
5.041800000000000281e+00,-1.040000000000000036e+00
5.041999999999999815e+00,-9.599999999999999645e-01
5.042200000000000237e+00,-5.600000000000000533e-01
5.042400000000000659e+00,-8.800000000000000044e-01
5.042600000000000193e+00,-5.600000000000000533e-01
5.042800000000000615e+00,-8.800000000000000044e-01
5.043000000000000149e+00,-4.799999999999999822e-01
5.043200000000000571e+00,-4.000000000000000222e-01
5.043400000000000105e+00,-8.000000000000000444e-01
5.043600000000000527e+00,-4.000000000000000222e-01
5.043800000000000061e+00,-7.199999999999999734e-01
5.044000000000000483e+00,-6.400000000000000133e-01
5.044200000000000017e+00,-3.200000000000000067e-01
5.044400000000000439e+00,-5.600000000000000533e-01
5.044599999999999973e+00,-2.399999999999999911e-01
5.044800000000000395e+00,-5.600000000000000533e-01
5.044999999999999929e+00,-2.399999999999999911e-01
5.045200000000000351e+00,-4.799999999999999822e-01
5.045399999999999885e+00,-8.000000000000000167e-02
5.045600000000000307e+00,-4.000000000000000222e-01
5.045799999999999841e+00,-8.000000000000000167e-02
5.046000000000000263e+00,-4.000000000000000222e-01
5.046200000000000685e+00,0.000000000000000000e+00
5.046400000000000219e+00,-4.000000000000000222e-01
5.046600000000000641e+00,0.000000000000000000e+00
5.046800000000000175e+00,-2.399999999999999911e-01
5.047000000000000597e+00,8.000000000000000167e-02
5.047200000000000131e+00,-1.600000000000000033e-01
5.047400000000000553e+00,8.000000000000000167e-02
5.047600000000000087e+00,8.000000000000000167e-02
5.047800000000000509e+00,-3.200000000000000067e-01
5.048000000000000043e+00,0.000000000000000000e+00
5.048200000000000465e+00,-4.799999999999999822e-01
5.048399999999999999e+00,-2.399999999999999911e-01
5.048600000000000421e+00,-6.400000000000000133e-01
5.048799999999999955e+00,-6.400000000000000133e-01
5.049000000000000377e+00,-3.200000000000000067e-01
5.049199999999999910e+00,-6.400000000000000133e-01
5.049400000000000333e+00,-2.399999999999999911e-01
5.049599999999999866e+00,-2.399999999999999911e-01
5.049800000000000288e+00,-5.600000000000000533e-01
5.050000000000000711e+00,-4.799999999999999822e-01
5.050200000000000244e+00,-8.000000000000000167e-02
5.050400000000000666e+00,-4.000000000000000222e-01
5.050600000000000200e+00,-8.000000000000000167e-02
5.050800000000000622e+00,-4.000000000000000222e-01
5.051000000000000156e+00,-8.000000000000000167e-02
5.051200000000000578e+00,-4.000000000000000222e-01
5.051400000000000112e+00,0.000000000000000000e+00
5.051600000000000534e+00,-3.200000000000000067e-01
5.051800000000000068e+00,0.000000000000000000e+00
5.052000000000000490e+00,-2.399999999999999911e-01
5.052200000000000024e+00,1.600000000000000033e-01
5.052400000000000446e+00,-1.600000000000000033e-01
5.052599999999999980e+00,1.600000000000000033e-01
5.052800000000000402e+00,-8.000000000000000167e-02
5.052999999999999936e+00,3.200000000000000067e-01
5.053200000000000358e+00,0.000000000000000000e+00
5.053399999999999892e+00,4.000000000000000222e-01
5.053600000000000314e+00,8.000000000000000167e-02
5.053799999999999848e+00,4.799999999999999822e-01
5.054000000000000270e+00,4.799999999999999822e-01
5.054200000000000692e+00,0.000000000000000000e+00
5.054400000000000226e+00,2.399999999999999911e-01
5.054600000000000648e+00,-2.399999999999999911e-01
5.054800000000000182e+00,0.000000000000000000e+00
5.055000000000000604e+00,-4.000000000000000222e-01
5.055200000000000138e+00,-4.000000000000000222e-01
5.055400000000000560e+00,0.000000000000000000e+00
5.055600000000000094e+00,8.000000000000000167e-02
5.055800000000000516e+00,-3.200000000000000067e-01
5.056000000000000050e+00,-1.600000000000000033e-01
5.056200000000000472e+00,2.399999999999999911e-01
5.056400000000000006e+00,-8.000000000000000167e-02
5.056600000000000428e+00,4.000000000000000222e-01
5.056799999999999962e+00,0.000000000000000000e+00
5.057000000000000384e+00,4.799999999999999822e-01
5.057199999999999918e+00,8.000000000000000167e-02
5.057400000000000340e+00,5.600000000000000533e-01
5.057599999999999874e+00,3.200000000000000067e-01
5.057800000000000296e+00,6.400000000000000133e-01
5.057999999999999829e+00,3.200000000000000067e-01
5.058200000000000252e+00,8.000000000000000444e-01
5.058400000000000674e+00,4.000000000000000222e-01
5.058600000000000207e+00,8.000000000000000444e-01
5.058800000000000630e+00,4.799999999999999822e-01
5.059000000000000163e+00,8.800000000000000044e-01
5.059200000000000585e+00,5.600000000000000533e-01
5.059400000000000119e+00,8.800000000000000044e-01
5.059600000000000541e+00,6.400000000000000133e-01
5.059800000000000075e+00,9.599999999999999645e-01
5.060000000000000497e+00,6.400000000000000133e-01
5.060200000000000031e+00,9.599999999999999645e-01
5.060400000000000453e+00,7.199999999999999734e-01
5.060599999999999987e+00,1.040000000000000036e+00
5.060800000000000409e+00,7.199999999999999734e-01
5.060999999999999943e+00,1.040000000000000036e+00
5.061200000000000365e+00,8.000000000000000444e-01
5.061399999999999899e+00,1.199999999999999956e+00
5.061600000000000321e+00,8.800000000000000044e-01
5.061799999999999855e+00,1.280000000000000027e+00
5.062000000000000277e+00,8.800000000000000044e-01
5.062200000000000699e+00,1.280000000000000027e+00
5.062400000000000233e+00,1.280000000000000027e+00
5.062600000000000655e+00,8.800000000000000044e-01
5.062800000000000189e+00,1.280000000000000027e+00
5.063000000000000611e+00,8.800000000000000044e-01
5.063200000000000145e+00,9.599999999999999645e-01
5.063400000000000567e+00,1.360000000000000098e+00
5.063600000000000101e+00,1.360000000000000098e+00
